issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,extract_customer_problem,contact_reason,contact_reason_original,agent_score,customer_score,resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-39780,Done,Done,Saba West India Quay,2025-10-28T12:57:00+00:00,2025-10-28T13:16:00+00:00,19.00,1.00,4.83,0.00,15,7,8,4,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:51002c6d-131d-4dd6-a3f3-d738c84868e8,true,true,false,0,false,0,The customer reported that their bike was locked and sought assistance to unlock it. The agent explained it was locked due to exceeding the rental limit and a penalty was applied.,3,The customer could not unlock their bike due to exceeding the rental time limit.,Rental finish issue,Info/question about my current ride,4,2,false,Clarify the penalty details and offer alternative solutions for the customer to avoid frustration.,gpt-4o-mini,1483,135,0.005058
CC-39779,Done,Done,NCP Bloomsbury,2025-10-28T12:48:00+00:00,2025-10-28T13:06:00+00:00,18.00,1.00,3.14,0.44,18,9,9,8,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d30f1ac6-5830-4111-b5aa-4ed63a4eba13,true,true,false,0,false,0,Customer Vinay Parekh wants to change his membership hub due to low balance and dissatisfaction with the current hub. Agent provided information on how to transfer the subscription using the app.,4,Customer wants to change his membership hub due to low balance and dissatisfaction with the current hub.,Request to transfer subscription/pass to a different hub,Request to transfer subscription/pass to a different hub,4,4,true,Ensure to confirm if the customer successfully transferred their subscription before closing the chat.,gpt-4o-mini,1929,145,0.006273
CC-39778,Done,Done,Q-Park Tower Bridge,2025-10-28T12:29:00+00:00,2025-10-28T13:07:00+00:00,38.00,2.00,4.93,0.55,28,17,11,10,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:f0e746bc-3eb6-41c2-83f0-6665ac84b2bd,true,true,false,0,false,0,"The customer faced issues with a payment for a day pass, claiming money was deducted but no confirmation was received. The agent guided the customer through troubleshooting the payment method.",4,The customer did not receive confirmation for a payment that was supposedly deducted from their account.,Payment issues,Payment issues,4,3,true,Ensure to confirm payment completion clearly and provide more proactive follow-up options.,gpt-4o-mini,2165,134,0.006752
CC-39777,Done,Done,Port Randolph Street,2025-10-28T11:59:00+00:00,2025-10-28T12:07:00+00:00,8.00,4.00,1.75,1.00,9,6,3,5,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:bc8cb4d7-3622-4c5a-80d7-5fc117aea057,true,true,false,0,false,0,The customer initially seemed to have an issue but confirmed everything was alright. The agent provided assistance and closed the chat positively.,4,The customer did not have a specific problem.,Issue unknown,Issue unknown,4,5,true,Encourage the customer to elaborate on any potential issues to ensure all concerns are addressed.,gpt-4o-mini,1211,116,0.004188
CC-39776,Done,Done,,2025-10-28T11:53:00+00:00,2025-10-28T13:15:00+00:00,82.00,2.00,2.67,3.16,39,20,19,28,712020:7cf03fa9-630e-4c51-976d-4cd5fc13b697;712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:02658e65-9f55-4622-86a6-01176a359805,true,true,false,0,false,0,The customer faced issues with their bike rental showing as active despite docking it. The agent explained account sharing risks and guided the customer on creating a new account. Refund for subscription was denied.,4,The customer is confused about their bike rental status and penalties due to account sharing.,Rental finish issue,,4,4,false,Clarify the account sharing policy earlier and ensure the customer understands the implications of their account status.,gpt-4o-mini,2945,143,0.008792
CC-39774,Done,Done,NCP Bloomsbury,2025-10-28T11:42:00+00:00,2025-10-28T12:03:00+00:00,21.00,1.00,6.80,0.00,8,7,1,2,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:478ae6b7-2989-415d-b14b-f63d77903799,true,true,false,0,false,0,"The customer faced an issue with a connector, possibly related to finishing a rental. The agent provided troubleshooting steps but did not receive a response before closing the chat.",3,"The customer had an issue with a connector, potentially affecting their ability to finish a rental.",Rental finish issue,General complaint,3,2,false,Encourage the customer to respond or provide a follow-up question to ensure clarity before closing the chat.,gpt-4o-mini,1222,141,0.004465
CC-39772,Done,Done,No active pass / Other,2025-10-28T11:20:00+00:00,2025-10-28T12:01:00+00:00,41.00,1.00,13.80,0.00,9,6,3,4,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:f2d60761-cbd8-44ab-ac2d-879e455443be,true,true,false,0,false,0,Customer inquired about how the Port service works and the charging duration. Agent provided a detailed overview of the process and plans available.,4,Customer wanted information about how the Port service operates and charging duration.,General information request about the service,General information request about the service,4,4,true,Ensure to confirm if the customer has any further questions before ending the chat.,gpt-4o-mini,1496,128,0.005020
CC-39771,Done,Done,NCP Vintry,2025-10-28T11:16:00+00:00,2025-10-28T12:18:00+00:00,62.00,1.00,6.82,2.83,18,11,7,9,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2d32c04d-d5f5-463e-9433-b701e1778ca0,true,true,false,0,false,0,Customer reported a flat tire on the bike after the rental period ended. The agent explained the penalty policy and that the bike must be left for recovery. Customer requested penalty waiver due to circumstances.,3,Customer has a flat tire on the bike and is unable to return it to the hub.,E-bike damage issue,Info/question about my current ride,4,3,false,Consider offering alternative solutions or assistance for customers facing financial difficulties.,gpt-4o-mini,1783,140,0.005857
CC-39770,Done,Done,NCP Vintry,2025-10-28T10:58:00+00:00,2025-10-28T11:17:00+00:00,19.00,1.00,5.40,,7,5,2,1,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:48d6509c-c3c1-4313-a145-3437f957aefc,true,true,false,0,false,0,Customer reported a continuous annoying sound from the bike and requested a technician. The agent checked the bike status and indicated the issue was resolved.,4,The bike was making a continuous annoying sound.,E-bike damage issue,Info/question about my current ride,4,3,true,Encourage the customer to confirm if the issue is fully resolved before closing the chat.,gpt-4o-mini,1220,125,0.004300
CC-39768,Done,Done,NCP Vintry,2025-10-28T10:44:00+00:00,2025-10-28T11:03:00+00:00,19.00,1.00,1.88,0.11,35,16,19,17,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:0e84835f-d901-45eb-ba13-a58e4eece449,true,true,false,0,false,0,"Customer reported a punctured bike and needed urgent assistance. The agent requested videos and photos to assess the issue, ended the rental, and arranged for bike retrieval.",4,The customer's bike has a flat front tire.,E-bike damage issue,E-bike damage issue,4,3,true,Provide clearer instructions and empathy to enhance customer experience.,gpt-4o-mini,2060,123,0.006380
CC-39767,Done,Done,Saba West India Quay,2025-10-28T10:37:00+00:00,2025-10-28T11:02:00+00:00,25.00,1.00,3.75,0.33,19,10,9,8,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:51002c6d-131d-4dd6-a3f3-d738c84868e8,true,true,false,0,false,0,The customer inquired about a penalty for exceeding rental time and requested leniency. The agent explained the penalty policy and confirmed it cannot be waived.,3,The customer is concerned about a penalty for exceeding the rental time limit and is seeking leniency.,Rental finish issue,Info/question about my current ride,4,2,false,Provide clearer information about rental rules upfront to prevent confusion and enhance customer understanding.,gpt-4o-mini,1675,130,0.005488
CC-39766,Done,Done,No active pass / Other,2025-10-28T09:58:00+00:00,2025-10-28T11:13:00+00:00,75.00,1.00,21.00,1.50,8,6,2,2,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:a730d0ca-d4b9-4e8a-a19f-9e3df49db0d2,true,true,false,0,false,0,Customer requested to reopen the app but had no active subscription. Agent informed the customer about the subscription status and offered assistance.,3,Customer wants to reopen the app but lacks an active subscription.,Other,Other,4,3,false,Provide clearer instructions on how to purchase a subscription directly in the app.,gpt-4o-mini,1283,115,0.004358
CC-39765,Done,Done,Q-Park Tower Bridge,2025-10-28T09:45:00+00:00,2025-10-28T10:29:00+00:00,44.00,1.00,11.80,0.00,9,7,2,4,712020:d0e4092f-b8dc-4f7e-9058-cd8d92b95196,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:20638901-dc69-41ad-99c4-99f23801df98,true,true,false,0,false,0,"The customer inquired about a debt on their account, which was due to exceeding the rental time limit. The agent explained the penalty and the process for returning the bike.",3,The customer is confused about a £25 penalty on their account.,info/question about my current subscription / pass,info/question about my current subscription / pass,4,3,false,Provide clearer explanations about penalties and offer to assist with payment options.,gpt-4o-mini,1329,132,0.004642
CC-39764,Done,Done,NCP Vintry,2025-10-28T09:15:00+00:00,2025-10-28T09:39:00+00:00,24.00,2.00,3.09,0.22,22,13,9,10,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c55d4c45-97e7-4c2b-a688-6fda788e6ce5,true,true,false,0,false,0,"The customer experienced a bike lock issue after exceeding the rental time limit, leading to account cancellation and a penalty. The agent provided information but could not unlock the bike.",3,The customer was unable to move the locked bike to a safe location after exceeding the rental time limit.,Rental finish issue,Info/question about my current ride,3,3,false,Provide clearer options for the customer regarding next steps and emphasize safety concerns more effectively.,gpt-4o-mini,1919,140,0.006198
CC-39763,Done,Done,Business Design Centre,2025-10-28T09:04:00+00:00,2025-10-28T10:15:00+00:00,71.00,1.00,1.85,0.56,79,43,36,50,712020:7cf03fa9-630e-4c51-976d-4cd5fc13b697;712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:20849350-08e0-4ee1-b427-430e9f259d89,true,true,false,0,true,1,"Customer requested a full refund for an unused daily pass due to illness. Agent processed a partial refund but upheld the policy, leading to customer dissatisfaction.",3,Customer wants a full refund for an unused daily pass due to illness.,Request to cancel daily pass,Request to cancel daily pass,3,4,false,Consider offering more empathy and flexibility in exceptional cases to enhance customer satisfaction.,gpt-4o-mini,7001,130,0.018802
CC-39762,Done,Done,Q-Park Leicester Square,2025-10-28T07:35:00+00:00,2025-10-28T07:58:00+00:00,23.00,1.00,5.71,0.20,13,8,5,9,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5bf3ea9f-0f4c-492e-ae42-59968e4d910c,true,true,false,0,false,0,"The customer reported no available docks to return a bike. The agent guided the customer to park the bike inside the hub and ended the rental, resolving the issue.",5,The customer could not find a dock to return the bike.,Dock availability issue,Dock availability issue,5,5,true,Consider confirming the customer's satisfaction before closing the chat.,gpt-4o-mini,1402,125,0.004755
CC-39761,Done,Done,Q-Park Leicester Square,2025-10-28T06:23:00+00:00,2025-10-28T06:48:00+00:00,25.00,1.00,5.00,0.14,13,6,7,8,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e4664226-1a37-488f-8601-5e7b792a74cb,true,true,false,0,false,0,Customer reported no available dock at the hub and was instructed to park the bike inside. The agent resolved the issue by ending the rental after receiving confirmation.,4,Customer could not find an available dock to park the bike.,Dock availability issue,Dock availability issue,4,4,true,Encourage the customer to check for dock availability before arriving at the hub.,gpt-4o-mini,1401,128,0.004783
CC-39760,Done,Done,Q-Park Leicester Square,2025-10-28T05:04:00+00:00,2025-10-28T05:28:00+00:00,24.00,2.00,5.00,1.00,12,6,6,6,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:0d7cda12-037a-4a68-ba2d-1c9240be82f5,true,true,false,0,false,0,"Customer faced a dock availability issue and needed to end a rental. Agent guided the customer to park the bike and confirmed the rental was ended, allowing for a new rental.",4,Customer could not find an empty dock to replace the bike.,Dock availability issue,Dock availability issue,4,4,true,Ensure to confirm the rental end more clearly to avoid any confusion for the customer.,gpt-4o-mini,1390,129,0.004765
CC-39759,Done,Done,Business Design Centre,2025-10-28T04:19:00+00:00,2025-10-28T05:01:00+00:00,42.00,1.00,4.14,2.17,21,9,12,10,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:2c0c3a0b-65e4-4eb0-b394-cb9fe1e9f4cc,true,true,false,0,false,0,The customer inquired about their subscription after losing their phone and requested a refund for a weekly payment. The agent explained the refund policy and confirmed the cancellation of the old account.,4,Customer lost their phone and wanted to know about their subscription and refund options.,Refund request,info/question about my current subscription / pass,4,4,true,Provide clearer information about refund policies upfront to manage customer expectations.,gpt-4o-mini,2067,132,0.006488
CC-39758,Done,Done,Q-Park Leicester Square,2025-10-28T03:41:00+00:00,2025-10-28T04:08:00+00:00,27.00,1.00,4.00,0.67,11,7,4,7,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:0ac036d0-39ee-417f-b1f0-fe7479b2f992,true,true,false,0,false,0,Customer faced a dock availability issue while trying to finish a rental. The agent provided instructions and resolved the issue by ending the rental remotely.,4,Customer couldn't find a port to park the bike due to the hub being full.,Dock availability issue,Dock availability issue,4,4,true,Ensure to provide clear instructions without repeating previous messages.,gpt-4o-mini,1378,124,0.004685
CC-39757,Done,Done,Q-Park Oxford street,2025-10-28T00:59:00+00:00,2025-10-28T01:56:00+00:00,57.00,1.00,7.50,0.71,17,10,7,8,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:0dcc12d6-d6c2-44e8-8b62-53b65c9b4b40,true,true,false,0,false,0,The customer reported a flat tire on the bike they were returning. The agent requested video evidence and assisted in ending the rental after confirming the issue.,4,The customer had a flat tire on the bike they were returning.,E-bike damage issue,E-bike damage issue,4,4,true,Ensure to clearly communicate the steps for video submission to avoid repeated requests.,gpt-4o-mini,1565,128,0.005193
CC-39756,Done,Done,Business Design Centre,2025-10-28T00:38:00+00:00,2025-10-28T01:01:00+00:00,23.00,1.00,3.43,0.00,18,9,9,12,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:60e92860-3b7e-457c-bf60-2e172fbfd724,true,true,false,0,false,0,Customer had trouble docking the bike and ending the rental. Agent provided guidance and resolved the issue by ending the rental from their end.,4,Customer was unable to dock the bike and end the rental.,Rental finish issue,Rental finish issue,4,4,true,Ensure to confirm the customer's understanding of the steps provided to avoid repeated issues.,gpt-4o-mini,1622,124,0.005295
CC-39755,Done,Done,Q-Park Oxford street,2025-10-28T00:27:00+00:00,2025-10-28T18:53:00+00:00,1106.00,3.00,7.00,433.50,10,5,5,4,712020:8b0efc81-b079-4c42-9fb9-2e6717e62c89,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e79d05e2-922e-43c9-ac33-ff9e9754f516,true,true,false,0,false,0,Customer requested to cancel their direct debit and inquired about a refund after cancellation. The agent provided instructions but did not address the refund request adequately.,3,Customer wants to cancel their subscription and receive a refund.,Request to cancel weekly subscription,Request to cancel weekly subscription,3,4,false,Ensure to address refund inquiries directly and provide clear information on the refund process.,gpt-4o-mini,1295,124,0.004477
CC-39754,Done,Done,ParkBee Lanark Road,2025-10-28T00:03:00+00:00,2025-10-28T00:51:00+00:00,48.00,1.00,7.00,0.44,18,9,9,8,712020:938aebe2-3534-4413-a71d-6c414201de4b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:642d8fce-26ae-4645-bf69-8801f222354b,true,true,false,0,false,0,The customer faced issues returning a bike after their rental. The agent provided troubleshooting steps and ultimately ended the rental from their side.,4,The customer was unable to return the bike after their rental.,Rental finish issue,Rental finish issue,4,3,true,Ensure to confirm if the customer successfully refreshed the app after the rental was ended.,gpt-4o-mini,1631,120,0.005278
