issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,extract_customer_problem,contact_reason,contact_reason_original,agent_score,customer_score,resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-38949,Done,Done,NCP Finsbury,2025-10-18T22:21:00+00:00,2025-10-19T00:08:00+00:00,107,1,8.12,1.71,38,17,21,20,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:dcc36d49-6d75-45ad-bd36-9701f5658f7b,TRUE,TRUE,FALSE,0,FALSE,0,"Customer faced issues with bike battery draining unexpectedly while trying to return it to the hub, leading to frustration over agent responses.",2,"Customer's bike battery drained unexpectedly, making it difficult to return the bike to the hub.",Info/question about my current ride,Info/question about my current ride,3,2,FALSE,Acknowledge customer frustration and provide clearer options for assistance or alternatives for bike return.,gpt-4o-mini,5355,133,0.007064
CC-38948,Done,Done,Port Bancroft Road,2025-10-18T22:21:00+00:00,2025-10-18T23:22:00+00:00,61,1,21.33,0.5,7,5,2,2,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c596ce3c-e0e8-43b2-8aa1-f360305eee26,TRUE,TRUE,FALSE,0,FALSE,0,The customer inquired about turning off automatic subscription renewal. The agent provided instructions on how to cancel the subscription through the app.,4,The customer wants to turn off automatic subscription renewal.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,3,TRUE,Ensure to confirm customer understanding of the cancellation process.,gpt-4o-mini,3773,118,0.005094
CC-38947,Done,Done,Q-Park Leicester Square,2025-10-18T21:24:00+00:00,2025-10-18T21:48:00+00:00,24,1,6.33,0.2,18,8,10,6,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:562438ff-9fbc-4910-a8e3-2e01f1b0c8f8,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a punctured bike and provided a video. The agent requested a picture to end the rental, which was completed successfully.",4,The customer's bike was punctured.,E-bike damage issue,E-bike damage issue,4,4,TRUE,Ensure to confirm the issue resolution explicitly before closing the chat.,gpt-4o-mini,4147,117,0.005538
CC-38946,Done,Done,Port Randolph Street,2025-10-18T21:00:00+00:00,2025-10-18T21:41:00+00:00,41,1,10,1,8,6,2,3,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:177aa674-c3ea-4f38-8f38-7ede4ed09c7e,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested a refund for their subscription as they will be out of London. Agent informed them of the refund policy and that they are not eligible for a refund.,3,Customer wants a refund for their unused subscription.,Refund request,info/question about my current subscription / pass,4,3,FALSE,Provide clearer information about the refund policy upfront to manage customer expectations.,gpt-4o-mini,3879,124,0.00525
CC-38945,Done,Done,Q-Park Leicester Square,2025-10-18T20:56:00+00:00,2025-10-18T21:24:00+00:00,28,1,10,0,7,5,2,4,712020:ad2872c7-5ae1-47b0-b52a-a68d84012906,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:4e6f043b-4b4d-47ce-b146-f19ede23ccff,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested a restroom code for Q Park Oxford Street. Agent directed them to the app for access details. The chat ended without further customer interaction.,3,Customer needed a restroom access code.,General information request about the service,Hub access or navigation issue,4,3,FALSE,Encourage customers to provide more context if they don't receive the needed information.,gpt-4o-mini,3756,125,0.005107
CC-38944,Done,Done,Port Randolph Street,2025-10-18T20:53:00+00:00,2025-10-18T22:29:00+00:00,96,3,21.71,0.83,15,9,6,6,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:66c5cfaa-2c95-4fde-bf9b-8215591b3c6c,TRUE,TRUE,FALSE,0,FALSE,0,Customer faced issues accessing the hub and expressed frustration over wasted time. Agent acknowledged the problem and offered assistance but did not resolve the issue during the chat.,3,Customer was unable to access the hub despite having a code.,Hub access or navigation issue,Hub access or navigation issue,3,3,FALSE,Ensure to follow up on customer issues more proactively and provide clearer next steps.,gpt-4o-mini,4079,130,0.005519
CC-38943,Done,Done,Port Randolph Street,2025-10-18T20:35:00+00:00,2025-10-18T21:39:00+00:00,64,1,7.47,1,40,21,19,20,712020:0f747479-10c0-4ae9-8ae7-7531f3554784;712020:7cf03fa9-630e-4c51-976d-4cd5fc13b697,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d00d2328-3bf7-4a6c-a92a-59b074a6abfc,TRUE,TRUE,FALSE,0,FALSE,0,"Customer faced app loading issues for two days, unable to use their pass. After resolution, they requested compensation, which was granted by the agent.",4,The customer was unable to use the app and their subscription for two days due to loading issues.,System outage,info/question about my current subscription / pass,4,4,TRUE,Ensure to summarize key points clearly and confirm customer satisfaction before closing the chat.,gpt-4o-mini,5275,133,0.006968
CC-38942,Done,Done,Saba Stratford,2025-10-18T20:30:00+00:00,2025-10-19T01:34:00+00:00,304,1,42.83,22.2,18,12,6,9,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:4dccfe0e-fe4b-40d8-802f-3680ff185a61,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested to cancel their weekly subscription and receive a refund due to discomfort with the bike. The agent provided guidance but the issue remained unresolved by the end of the conversation.,3,Customer wants to cancel their weekly subscription and get a refund for the bike rental.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,3,FALSE,Encourage clearer communication from the customer and ensure timely follow-ups to avoid unresolved issues.,gpt-4o-mini,4331,140,0.005869
CC-38941,Done,Done,NCP Vintry,2025-10-18T20:12:00+00:00,2025-10-18T22:42:00+00:00,150,1,34.91,1,20,13,7,8,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e99ff758-ebdc-4e5b-9f20-a206bae77115,TRUE,TRUE,FALSE,0,FALSE,0,The customer reported their e-bike was stolen while in use. The agent guided them on locking the bike and provided assistance until the bike was recovered.,4,The customer had their e-bike stolen while it was still in motion.,E-bike lost or stolen during a rental,E-bike lost or stolen during a rental,4,3,TRUE,Encourage the customer to lock the bike before leaving to prevent future incidents.,gpt-4o-mini,4442,134,0.005974
CC-38940,Done,Done,NCP Clerkenwell,2025-10-18T20:04:00+00:00,2025-10-18T21:49:00+00:00,105,1,21.29,0.57,16,9,7,6,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:6ac1e6bf-6631-44ba-bb18-c9c002162323,TRUE,TRUE,FALSE,0,TRUE,1,Customer faced issues closing the bike rental and requested a refund. The agent provided instructions but noted that day passes are non-refundable.,3,Customer unable to close bike rental and requested a refund.,Rental finish issue,Rental finish issue,4,2,FALSE,Maintain professionalism even when the customer is upset; focus on resolving their issue.,gpt-4o-mini,4140,122,0.005554
CC-38939,Done,Done,Q-Park Pimlico,2025-10-18T20:03:00+00:00,2025-10-18T20:29:00+00:00,26,2,11.67,0,7,5,2,2,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:d24ab211-c274-4a93-936e-df56ec24fa6b,TRUE,TRUE,FALSE,0,FALSE,0,Customer inquired about the location of toilets at the hub. Agent provided guidance but did not receive a follow-up response from the customer.,3,Customer could not find the toilets at the hub.,Hub access or navigation issue,Hub access or navigation issue,4,2,FALSE,Encourage the customer to ask for assistance at the hub if they cannot find the toilets.,gpt-4o-mini,3773,128,0.005142
CC-38938,Done,Done,NCP Finsbury,2025-10-18T19:59:00+00:00,2025-10-18T20:39:00+00:00,40,1,10.33,0,10,6,4,3,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:ca180ac2-6b77-4467-9e01-c9da3f639a44,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a terrifying sound from the bike after unlocking and starting to move. Agent requested a video to assist further but did not receive a response.,3,The bike made a terrifying sound after unlocking and starting to move.,E-bike damage issue,Info/question about my current ride,4,2,FALSE,Encourage the customer to respond promptly and provide clear instructions on how to send the video.,gpt-4o-mini,3855,132,0.00526
CC-38937,Done,Done,Q-Park Tower Bridge,2025-10-18T19:52:00+00:00,2025-10-18T20:52:00+00:00,60,1,19,0,8,6,2,2,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5f9ebfec-9560-49bc-8ce8-8863d4df30a1,TRUE,TRUE,FALSE,0,FALSE,0,"Customer requested to cancel their subscription, but the agent informed them that there was no active subscription and advised them to return the bike.",3,Customer wants to cancel their subscription.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,3,FALSE,Clarify the customer's request and confirm if they need assistance with their active rental.,gpt-4o-mini,3801,122,0.005147
CC-38936,Done,Done,Saba Stratford,2025-10-18T19:51:00+00:00,2025-10-18T21:39:00+00:00,108,1,40.2,0.25,15,7,8,6,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:4a40514f-9b1a-4bfe-b857-328920761c66,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a low battery issue while returning a bike. Agent confirmed the bike had 6% battery and advised the customer to return it to the hub, which was successfully done.",4,"Customer's bike battery was low, and they needed assistance returning it to the hub.",Info/question about my current ride,Info/question about my current ride,4,4,TRUE,Ensure to provide estimated time for bike return to enhance customer experience.,gpt-4o-mini,4076,140,0.005563
CC-38935,Done,Done,Q-Park Pimlico,2025-10-18T19:45:00+00:00,2025-10-18T21:02:00+00:00,77,1,14.67,0.25,16,8,8,6,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:790c4c97-04eb-4dc1-8e85-b3628a59b57b,TRUE,TRUE,FALSE,0,FALSE,0,The customer wanted to reactivate their account and received instructions from the agent. The agent confirmed the customer was logged in and suggested purchasing a pass to use the bike.,4,The customer wanted to reactivate their account.,My account is blocked,General information request about the service,4,3,TRUE,Clarify the steps for reactivation more explicitly to avoid confusion.,gpt-4o-mini,4040,127,0.005458
CC-38934,Done,Done,NCP Vintry,2025-10-18T19:36:00+00:00,2025-10-18T20:01:00+00:00,25,1,8,0.12,14,6,8,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c20851ab-c32b-48e7-b340-607ed124a7ed,TRUE,TRUE,FALSE,0,FALSE,0,"Customer faced issues docking their bike despite following instructions. Agent requested pictures for assistance and suggested restarting the app, but the customer expressed frustration.",3,Customer unable to dock bike after rental.,Rental finish issue,Rental finish issue,4,2,FALSE,Provide clearer instructions and follow up more proactively to ensure customer satisfaction.,gpt-4o-mini,3987,119,0.005356
CC-38933,Done,Done,No active pass / Other,2025-10-18T19:08:00+00:00,2025-10-18T20:02:00+00:00,54,1,3.8,6,16,11,5,10,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b87ab9a2-1ed7-4f2c-af65-2398ef709e8d,TRUE,TRUE,FALSE,0,FALSE,0,"The customer inquired about the bike rental policy, specifically regarding the 12-hour limit and day pass validity. The agent clarified the rules effectively.",4,The customer was confused about the bike rental time limits and day pass expiration.,Info/question about my current subscription / pass,General information request about the service,4,4,TRUE,Provide clearer information about rental limits upfront to avoid confusion.,gpt-4o-mini,4264,131,0.005746
CC-38932,Done,Done,No active pass / Other,2025-10-18T18:56:00+00:00,2025-10-18T19:55:00+00:00,59,1,7.75,0.17,15,9,6,10,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5f268994-39fc-4bf9-8163-88dbfdf5ace5,TRUE,TRUE,FALSE,0,FALSE,0,"The customer inquired about locking the bike while delivering and docking it at charging stations. The agent provided clear answers, ensuring the customer felt informed.",5,The customer wanted to know about locking the bike and docking it at charging stations.,General information request about the service,General information request about the service,5,5,TRUE,Consider proactively asking if the customer has any further questions after each response.,gpt-4o-mini,4033,133,0.005478
CC-38931,Done,Done,NCP Vintry,2025-10-18T18:56:00+00:00,2025-10-18T21:50:00+00:00,174,1,30,0.33,21,9,12,10,712020:4a1cd5f8-3026-4f9f-9e90-f389b942d0d6,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:4b91cbc7-1751-454c-bf8f-9970c29297a6,TRUE,TRUE,FALSE,0,FALSE,0,Customer Muhammad Mahab faced login issues and was unable to receive OTP. The agent provided guidance but the issue remained unresolved by the end of the chat.,3,Customer unable to login due to not receiving OTP.,Login / signup issue,Login / signup issue,3,3,FALSE,Encourage the customer to check their spam folder for OTP messages and provide clearer troubleshooting steps.,gpt-4o-mini,4174,130,0.005633
CC-38930,Done,Done,NCP Vintry,2025-10-18T18:46:00+00:00,2025-10-18T19:10:00+00:00,24,1,4.83,0.8,17,7,10,6,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:46121c51-a8c5-46b5-81bb-7a784e934cc4,TRUE,TRUE,FALSE,0,FALSE,0,Customer Mayan faced login issues on a new phone. The agent requested the email linked to the account but encountered difficulties verifying the number provided. The chat was closed without resolution.,3,Customer is unable to log in to the app on a new phone.,Login / signup issue,Login / signup issue,3,3,FALSE,Ensure to verify the customer's phone number format clearly and provide step-by-step guidance for login issues.,gpt-4o-mini,4055,140,0.005538
CC-38929,Done,Duplicate,,2025-10-18T18:32:00+00:00,2025-10-18T18:32:00+00:00,0,,,0,3,2,1,1,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c3529377-2808-482c-8cec-c1ed2c1f7540,,,FALSE,0,FALSE,0,"The customer seems to have opened a duplicate ticket, and the agent advised them to avoid opening new chats, suggesting the issue is already being addressed.",3,The customer opened a duplicate ticket.,Duplicate,Duplicate,4,3,TRUE,Provide clearer guidance on how to check for existing tickets before opening new ones.,gpt-4o-mini,3590,120,0.004884
CC-38928,Done,Done,Port Randolph Street,2025-10-18T18:30:00+00:00,2025-10-18T20:01:00+00:00,91,1,10.92,1.11,32,14,18,14,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:66c5cfaa-2c95-4fde-bf9b-8215591b3c6c,TRUE,TRUE,FALSE,0,FALSE,0,"Customer faced issues accessing the hub with the provided code, leading to frustration and a request for cancellation and refund.",2,Customer unable to access the hub despite using the correct code.,Hub access or navigation issue,Hub access or navigation issue,3,2,FALSE,Provide clearer troubleshooting steps and empathize with the customer's frustration.,gpt-4o-mini,4642,119,0.006142
CC-38927,Done,Done,NCP Clerkenwell,2025-10-18T18:28:00+00:00,2025-10-18T19:02:00+00:00,34,1,10.75,,5,4,1,1,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c3529377-2808-482c-8cec-c1ed2c1f7540,TRUE,TRUE,FALSE,0,FALSE,0,"The customer did not provide details about their issue, and the agent attempted to assist but received no response. The chat was closed after 34 minutes.",2,The customer did not specify their issue.,Issue unknown,Issue unknown,3,1,FALSE,Encourage the customer to provide more details about their issue to facilitate better assistance.,gpt-4o-mini,3687,124,0.00502
CC-38926,Done,Done,Q-Park Tower Bridge,2025-10-18T18:26:00+00:00,2025-10-18T21:04:00+00:00,158,1,27,2,22,13,9,12,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:02908e08-2852-4062-83e4-7724d5925f4b,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported their bike was stolen during a rental. The agent assisted in locking the bike and provided location updates until it was recovered.,4,The customer had their bike stolen while attempting to lock it.,E-bike lost or stolen during a rental,E-bike lost or stolen during a rental,4,4,TRUE,Provide clearer communication about location updates and recovery steps.,gpt-4o-mini,4383,124,0.005855
CC-38925,Done,Done,Business Design Centre,2025-10-18T18:19:00+00:00,2025-10-18T19:02:00+00:00,43,1,14.2,0.33,13,7,6,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c460f2e3-a6b0-4921-9ae5-63e890992b5d,TRUE,TRUE,FALSE,0,FALSE,0,Customer had trouble returning a bike due to a malfunctioning docking system. Agent guided the customer through the self force finish method and confirmed the rental was successfully completed.,4,Customer could not return the bike due to docking system issues.,Rental finish issue,Rental finish issue,4,3,TRUE,Encourage the customer to provide screenshots earlier to expedite troubleshooting.,gpt-4o-mini,4082,127,0.005508
CC-38924,Done,Done,No active pass / Other,2025-10-18T17:58:00+00:00,2025-10-18T18:26:00+00:00,28,4,9,0.25,10,6,4,4,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:19f0cea5-370d-401b-8bb8-e85a03e3c22f,TRUE,TRUE,FALSE,0,FALSE,0,"The customer inquired about the day pass validity, specifically if it lasts 24 hours. The agent clarified that it expires at 11:59 PM on the purchase day.",4,Customer wanted to understand the validity period of the day pass.,info/question about my current subscription / pass,info/question about my current subscription / pass,4,4,TRUE,Provide a clearer initial explanation about the day pass duration to avoid confusion.,gpt-4o-mini,3894,137,0.00533
